pea,cuidados_val,weights,cuidados_var_name
Participan en el mercado laboral,6.376693766937669,115,cuidados_thrs_hombres
Participan en el mercado laboral,6.378048780487805,105,cuidados_thrs_hombres
Participan en el mercado laboral,6.383429672447013,1436,cuidados_thrs_hombres
Participan en el mercado laboral,6.383582662063675,956,cuidados_thrs_hombres
Participan en el mercado laboral,6.390243902439025,60,cuidados_thrs_hombres
Participan en el mercado laboral,6.392712550607287,39,cuidados_thrs_hombres
Participan en el mercado laboral,6.401746724890829,126,cuidados_thrs_hombres
Participan en el mercado laboral,6.409162717219589,164,cuidados_thrs_hombres
Participan en el mercado laboral,6.411764705882353,408,cuidados_thrs_hombres
Participan en el mercado laboral,6.413461538461538,51,cuidados_thrs_hombres
Participan en el mercado laboral,6.413978494623656,45,cuidados_thrs_hombres
Participan en el mercado laboral,6.414455626715462,311,cuidados_thrs_hombres
Participan en el mercado laboral,6.416666666666667,200,cuidados_thrs_hombres
Participan en el mercado laboral,6.420118343195266,121,cuidados_thrs_hombres
Participan en el mercado laboral,6.420634920634921,645,cuidados_thrs_hombres
Participan en el mercado laboral,6.423357664233577,144,cuidados_thrs_hombres
Participan en el mercado laboral,6.429936305732484,464,cuidados_thrs_hombres
Participan en el mercado laboral,6.431372549019608,82,cuidados_thrs_hombres
Participan en el mercado laboral,6.432835820895522,135,cuidados_thrs_hombres
Participan en el mercado laboral,6.434920634920635,178,cuidados_thrs_hombres
Participan en el mercado laboral,6.438247011952191,196,cuidados_thrs_hombres
Participan en el mercado laboral,6.438775510204081,196,cuidados_thrs_hombres
Participan en el mercado laboral,6.4389140271493215,77,cuidados_thrs_hombres
Participan en el mercado laboral,6.444788441692467,157,cuidados_thrs_hombres
Participan en el mercado laboral,6.44758064516129,123,cuidados_thrs_hombres
Participan en el mercado laboral,6.448453608247423,55,cuidados_thrs_hombres
Participan en el mercado laboral,6.451612903225806,208,cuidados_thrs_hombres
Participan en el mercado laboral,6.451754385964913,125,cuidados_thrs_hombres
Participan en el mercado laboral,6.455172413793103,201,cuidados_thrs_hombres
Participan en el mercado laboral,6.456066945606694,80,cuidados_thrs_hombres
Participan en el mercado laboral,6.456919060052219,354,cuidados_thrs_hombres
Participan en el mercado laboral,6.4576271186440675,209,cuidados_thrs_hombres
Participan en el mercado laboral,6.463556851311953,184,cuidados_thrs_hombres
Participan en el mercado laboral,6.465745856353591,437,cuidados_thrs_hombres
Participan en el mercado laboral,6.466367713004484,114,cuidados_thrs_hombres
Participan en el mercado laboral,6.466814159292035,231,cuidados_thrs_hombres
Participan en el mercado laboral,6.4695740365111565,503,cuidados_thrs_hombres
Participan en el mercado laboral,6.4709897610921505,79,cuidados_thrs_hombres
Participan en el mercado laboral,6.471544715447155,94,cuidados_thrs_hombres
Participan en el mercado laboral,6.473770491803279,99,cuidados_thrs_hombres
Participan en el mercado laboral,6.475,293,cuidados_thrs_hombres
Participan en el mercado laboral,6.48,35,cuidados_thrs_hombres
Participan en el mercado laboral,6.48068669527897,121,cuidados_thrs_hombres
Participan en el mercado laboral,6.481617647058823,56,cuidados_thrs_hombres
Participan en el mercado laboral,6.484251968503937,67,cuidados_thrs_hombres
Participan en el mercado laboral,6.484567901234568,161,cuidados_thrs_hombres
Participan en el mercado laboral,6.4847161572052405,275,cuidados_thrs_hombres
Participan en el mercado laboral,6.485148514851486,82,cuidados_thrs_hombres
Participan en el mercado laboral,6.487668357530173,2871,cuidados_thrs_hombres
Participan en el mercado laboral,6.490433971068596,1051,cuidados_thrs_hombres
Participan en el mercado laboral,6.491017964071856,86,cuidados_thrs_hombres
Participan en el mercado laboral,6.497237569060774,249,cuidados_thrs_hombres
Participan en el mercado laboral,6.498233215547703,99,cuidados_thrs_hombres
Participan en el mercado laboral,6.5,4568,cuidados_thrs_hombres
Participan en el mercado laboral,6.501246882793017,237,cuidados_thrs_hombres
Participan en el mercado laboral,6.50132625994695,189,cuidados_thrs_hombres
Participan en el mercado laboral,6.504123711340206,88,cuidados_thrs_hombres
Participan en el mercado laboral,6.507042253521127,33,cuidados_thrs_hombres
Participan en el mercado laboral,6.512367491166078,72,cuidados_thrs_hombres
Participan en el mercado laboral,6.5131578947368425,99,cuidados_thrs_hombres
Participan en el mercado laboral,6.517167381974249,375,cuidados_thrs_hombres
Participan en el mercado laboral,6.524105754276827,185,cuidados_thrs_hombres
Participan en el mercado laboral,6.526336477987422,585,cuidados_thrs_hombres
Participan en el mercado laboral,6.53030303030303,154,cuidados_thrs_hombres
Participan en el mercado laboral,6.5346153846153845,260,cuidados_thrs_hombres
Participan en el mercado laboral,6.536144578313253,94,cuidados_thrs_hombres
Participan en el mercado laboral,6.541666666666667,897,cuidados_thrs_hombres
Participan en el mercado laboral,6.544502617801047,127,cuidados_thrs_hombres
Participan en el mercado laboral,6.546341463414634,45,cuidados_thrs_hombres
Participan en el mercado laboral,6.5528455284552845,68,cuidados_thrs_hombres
Participan en el mercado laboral,6.556354916067146,100,cuidados_thrs_hombres
Participan en el mercado laboral,6.556547619047619,745,cuidados_thrs_hombres
Participan en el mercado laboral,6.556696428571429,893,cuidados_thrs_hombres
Participan en el mercado laboral,6.557971014492754,181,cuidados_thrs_hombres
Participan en el mercado laboral,6.5636363636363635,67,cuidados_thrs_hombres
Participan en el mercado laboral,6.564102564102564,38,cuidados_thrs_hombres
Participan en el mercado laboral,6.5641646489104115,73,cuidados_thrs_hombres
Participan en el mercado laboral,6.56732223903177,268,cuidados_thrs_hombres
Participan en el mercado laboral,6.570093457943925,111,cuidados_thrs_hombres
Participan en el mercado laboral,6.57205801358546,1132,cuidados_thrs_hombres
Participan en el mercado laboral,6.572078907435508,128,cuidados_thrs_hombres
Participan en el mercado laboral,6.572727272727272,37,cuidados_thrs_hombres
Participan en el mercado laboral,6.573076923076923,111,cuidados_thrs_hombres
Participan en el mercado laboral,6.573584905660377,126,cuidados_thrs_hombres
Participan en el mercado laboral,6.575129533678757,110,cuidados_thrs_hombres
Participan en el mercado laboral,6.582444626743232,437,cuidados_thrs_hombres
Participan en el mercado laboral,6.58641404805915,818,cuidados_thrs_hombres
Participan en el mercado laboral,6.590717299578059,97,cuidados_thrs_hombres
Participan en el mercado laboral,6.590979782270606,166,cuidados_thrs_hombres
Participan en el mercado laboral,6.597535934291581,189,cuidados_thrs_hombres
Participan en el mercado laboral,6.59918200408998,94,cuidados_thrs_hombres
Participan en el mercado laboral,6.6,72,cuidados_thrs_hombres
Participan en el mercado laboral,6.600071479628306,990,cuidados_thrs_hombres
Participan en el mercado laboral,6.604026845637584,98,cuidados_thrs_hombres
Participan en el mercado laboral,6.607913669064748,200,cuidados_thrs_hombres
Participan en el mercado laboral,6.609090909090909,105,cuidados_thrs_hombres
Participan en el mercado laboral,6.617647058823529,83,cuidados_thrs_hombres
Participan en el mercado laboral,6.62020202020202,101,cuidados_thrs_hombres
Participan en el mercado laboral,6.627118644067797,155,cuidados_thrs_hombres
Participan en el mercado laboral,6.629333333333333,251,cuidados_thrs_hombres
Participan en el mercado laboral,6.62962962962963,199,cuidados_thrs_hombres
Participan en el mercado laboral,6.629720451201569,1095,cuidados_thrs_hombres
Participan en el mercado laboral,6.630434782608695,109,cuidados_thrs_hombres
Participan en el mercado laboral,6.631578947368421,36,cuidados_thrs_hombres
Participan en el mercado laboral,6.634264884568651,1370,cuidados_thrs_hombres
Participan en el mercado laboral,6.636540330417882,131,cuidados_thrs_hombres
Participan en el mercado laboral,6.63855421686747,96,cuidados_thrs_hombres
Participan en el mercado laboral,6.64245810055866,78,cuidados_thrs_hombres
Participan en el mercado laboral,6.643173580346355,407,cuidados_thrs_hombres
Participan en el mercado laboral,6.644230769230769,139,cuidados_thrs_hombres
Participan en el mercado laboral,6.650301065308013,270,cuidados_thrs_hombres
Participan en el mercado laboral,6.651831564532694,991,cuidados_thrs_hombres
Participan en el mercado laboral,6.6537313432835825,112,cuidados_thrs_hombres
Participan en el mercado laboral,6.654545454545454,347,cuidados_thrs_hombres
Participan en el mercado laboral,6.655944055944056,201,cuidados_thrs_hombres
Participan en el mercado laboral,6.661870503597123,42,cuidados_thrs_hombres
Participan en el mercado laboral,6.666666666666667,397,cuidados_thrs_hombres
Participan en el mercado laboral,6.667487684729064,160,cuidados_thrs_hombres
Participan en el mercado laboral,6.667805755395683,1769,cuidados_thrs_hombres
Participan en el mercado laboral,6.676102699144174,564,cuidados_thrs_hombres
Participan en el mercado laboral,6.6770186335403725,107,cuidados_thrs_hombres
Participan en el mercado laboral,6.677852348993288,457,cuidados_thrs_hombres
Participan en el mercado laboral,6.6825,194,cuidados_thrs_hombres
Participan en el mercado laboral,6.684085510688836,80,cuidados_thrs_hombres
Participan en el mercado laboral,6.688091679123069,460,cuidados_thrs_hombres
Participan en el mercado laboral,6.69172932330827,80,cuidados_thrs_hombres
Participan en el mercado laboral,6.693548387096774,80,cuidados_thrs_hombres
Participan en el mercado laboral,6.6947852760736195,159,cuidados_thrs_hombres
Participan en el mercado laboral,6.696658097686376,338,cuidados_thrs_hombres
Participan en el mercado laboral,6.698630136986301,163,cuidados_thrs_hombres
Participan en el mercado laboral,6.698884758364312,174,cuidados_thrs_hombres
Participan en el mercado laboral,6.699421965317919,112,cuidados_thrs_hombres
Participan en el mercado laboral,6.705186020293123,522,cuidados_thrs_hombres
Participan en el mercado laboral,6.7052980132450335,185,cuidados_thrs_hombres
Participan en el mercado laboral,6.711111111111111,151,cuidados_thrs_hombres
Participan en el mercado laboral,6.712018140589569,290,cuidados_thrs_hombres
Participan en el mercado laboral,6.715447154471545,123,cuidados_thrs_hombres
Participan en el mercado laboral,6.715542521994135,129,cuidados_thrs_hombres
Participan en el mercado laboral,6.7163083377031985,916,cuidados_thrs_hombres
Participan en el mercado laboral,6.721552878179384,122,cuidados_thrs_hombres
Participan en el mercado laboral,6.723140495867769,46,cuidados_thrs_hombres
Participan en el mercado laboral,6.725139405204461,1491,cuidados_thrs_hombres
Participan en el mercado laboral,6.737288135593221,80,cuidados_thrs_hombres
Participan en el mercado laboral,6.739130434782608,121,cuidados_thrs_hombres
Participan en el mercado laboral,6.744604316546763,459,cuidados_thrs_hombres
Participan en el mercado laboral,6.748251748251748,98,cuidados_thrs_hombres
Participan en el mercado laboral,6.749700119952019,804,cuidados_thrs_hombres
Participan en el mercado laboral,6.752808988764045,63,cuidados_thrs_hombres
Participan en el mercado laboral,6.754934210526316,161,cuidados_thrs_hombres
Participan en el mercado laboral,6.76,83,cuidados_thrs_hombres
Participan en el mercado laboral,6.762711864406779,125,cuidados_thrs_hombres
Participan en el mercado laboral,6.764158262218774,194,cuidados_thrs_hombres
Participan en el mercado laboral,6.766519823788546,190,cuidados_thrs_hombres
Participan en el mercado laboral,6.768844221105527,103,cuidados_thrs_hombres
Participan en el mercado laboral,6.769002961500494,214,cuidados_thrs_hombres
Participan en el mercado laboral,6.769642857142857,153,cuidados_thrs_hombres
Participan en el mercado laboral,6.773065150852646,1549,cuidados_thrs_hombres
Participan en el mercado laboral,6.7734375,27,cuidados_thrs_hombres
Participan en el mercado laboral,6.773770491803279,70,cuidados_thrs_hombres
Participan en el mercado laboral,6.776223776223776,43,cuidados_thrs_hombres
Participan en el mercado laboral,6.777580071174377,281,cuidados_thrs_hombres
Participan en el mercado laboral,6.777777777777778,250,cuidados_thrs_hombres
Participan en el mercado laboral,6.788235294117647,44,cuidados_thrs_hombres
Participan en el mercado laboral,6.794117647058823,140,cuidados_thrs_hombres
Participan en el mercado laboral,6.798076923076923,171,cuidados_thrs_hombres
Participan en el mercado laboral,6.801880222841226,567,cuidados_thrs_hombres
Participan en el mercado laboral,6.802816901408451,48,cuidados_thrs_hombres
Participan en el mercado laboral,6.813688212927756,135,cuidados_thrs_hombres
Participan en el mercado laboral,6.815602836879433,128,cuidados_thrs_hombres
Participan en el mercado laboral,6.816979819067502,181,cuidados_thrs_hombres
Participan en el mercado laboral,6.821428571428571,88,cuidados_thrs_hombres
Participan en el mercado laboral,6.827160493827161,71,cuidados_thrs_hombres
Participan en el mercado laboral,6.8301158301158305,64,cuidados_thrs_hombres
Participan en el mercado laboral,6.830985915492958,252,cuidados_thrs_hombres
Participan en el mercado laboral,6.831223628691983,229,cuidados_thrs_hombres
Participan en el mercado laboral,6.8325,121,cuidados_thrs_hombres
Participan en el mercado laboral,6.84,56,cuidados_thrs_hombres
Participan en el mercado laboral,6.841502611490559,1057,cuidados_thrs_hombres
Participan en el mercado laboral,6.845295055821372,449,cuidados_thrs_hombres
Participan en el mercado laboral,6.845664617341531,881,cuidados_thrs_hombres
Participan en el mercado laboral,6.846815834767642,153,cuidados_thrs_hombres
Participan en el mercado laboral,6.8522072936660265,283,cuidados_thrs_hombres
Participan en el mercado laboral,6.852731591448931,421,cuidados_thrs_hombres
Participan en el mercado laboral,6.856160100062539,208,cuidados_thrs_hombres
Participan en el mercado laboral,6.857528696826469,447,cuidados_thrs_hombres
Participan en el mercado laboral,6.8663594470046085,897,cuidados_thrs_hombres
Participan en el mercado laboral,6.868421052631579,87,cuidados_thrs_hombres
Participan en el mercado laboral,6.885416666666667,106,cuidados_thrs_hombres
Participan en el mercado laboral,6.889763779527559,41,cuidados_thrs_hombres
Participan en el mercado laboral,6.893508388037929,249,cuidados_thrs_hombres
Participan en el mercado laboral,6.896551724137931,86,cuidados_thrs_hombres
Participan en el mercado laboral,6.896915584415584,473,cuidados_thrs_hombres
